id_archivo;tipo;fecha;codigo_participante;duracion_segundos;codec;tamano_bytes;sha256;contenedor;ruta_en_contenedor;estado_archivo;estado_hash;ruta_detectada_relativa;repositorio;url_release
2026-09-03_Walkthrough_Tecnico_WT-04_Pantalla.mp4;video;2026-09-03;WT-04;482.56;aac+h264;12006985;7c4eb1d1d25f5c6de8d2740c853cb504aa86d345de6f4b0e4d1fefa4d7458c2b;evidencias_walkthrough_videos.7z;Walkthrough_Tecnico/2026-09-03_Walkthrough_Tecnico_WT-04_Pantalla.mp4;RUTA;OK;Walkthrough_Tecnico/2026-09-03_Walkthrough_Tecnico_WT-04_Pantalla.mp4;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/evidencias_walkthrough_videos.7z
2026-09-03_Walkthrough_NoTecnico_WT-01_Acta_Original.pdf;documento;2026-09-03;WT-01;N/A;N/A;38701;d008d5c4d9f4698c82d5fb3393f00465d52ff8f51f529242d7fd7553e0297ebb;Actas_Walkthrough_Originales.7z;2026-09-03_Walkthrough_NoTecnico_WT-01_Acta_Original.pdf;RUTA;OK;2026-09-03_Walkthrough_NoTecnico_WT-01_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_Walkthrough_Originales.7z
2026-09-03_Walkthrough_NoTecnico_WT-05_Acta_Original.pdf;documento;2026-09-03;WT-05;N/A;N/A;43303;6a80e0195f5ee73fb4d078c0d942c2445a722465a9d20a8abd2a3e39f9bf4d17;Actas_Walkthrough_Originales.7z;2026-09-03_Walkthrough_NoTecnico_WT-05_Acta_Original.pdf;RUTA;OK;2026-09-03_Walkthrough_NoTecnico_WT-05_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_Walkthrough_Originales.7z
2026-09-03_Walkthrough_NoTecnico_WT-06_Acta_Original.pdf;documento;2026-09-03;WT-06;N/A;N/A;50796;7046414c22980535e06961480ba94217809f6356ecbae25076717b2ac9b756dc;Actas_Walkthrough_Originales.7z;2026-09-03_Walkthrough_NoTecnico_WT-06_Acta_Original.pdf;RUTA;OK;2026-09-03_Walkthrough_NoTecnico_WT-06_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_Walkthrough_Originales.7z
2026-09-03_Walkthrough_Tecnico_WT-02_Acta_Original.pdf;documento;2026-09-03;WT-02;N/A;N/A;43681;a00ae0ff69616c84065812edf9ca62e98c9313b938a441dd5e7a2d2e729431b6;Actas_Walkthrough_Originales.7z;2026-09-03_Walkthrough_Tecnico_WT-02_Acta_Original.pdf;RUTA;OK;2026-09-03_Walkthrough_Tecnico_WT-02_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_Walkthrough_Originales.7z
2026-09-03_Walkthrough_Tecnico_WT-03_Acta_Original.pdf;documento;2026-09-03;WT-03;N/A;N/A;59821;a8ac067245c2cb2ae56a2eeaa19bafd8ecd2810502885f4729c4d1746ebd66e9;Actas_Walkthrough_Originales.7z;2026-09-03_Walkthrough_Tecnico_WT-03_Acta_Original.pdf;RUTA;OK;2026-09-03_Walkthrough_Tecnico_WT-03_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_Walkthrough_Originales.7z
2026-09-03_Walkthrough_Tecnico_WT-04_Acta_Original.pdf;documento;2026-09-03;WT-04;N/A;N/A;51018;73c5b28293585a28316988ac3a38bbe71fa5a65734bd7d14ef4857f91998805a;Actas_Walkthrough_Originales.7z;2026-09-03_Walkthrough_Tecnico_WT-04_Acta_Original.pdf;RUTA;OK;2026-09-03_Walkthrough_Tecnico_WT-04_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_Walkthrough_Originales.7z
2026-09-04_MemberCheck_ENTR-01_Acta_Original.pdf;documento;2026-09-04;ENTR-01;N/A;N/A;54171;21441a03bc6dd26bdf2e64332afce2ea5ab1a90728f9e3f1768784fe3e87a688;Actas_MemberCheck_Originales.7z;2026-09-04_MemberCheck_ENTR-01_Acta_Original.pdf;RUTA;OK;2026-09-04_MemberCheck_ENTR-01_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_MemberCheck_Originales.7z
2026-09-04_MemberCheck_ENTR-02_Acta_Original.pdf;documento;2026-09-04;ENTR-02;N/A;N/A;55521;81dcaa0a7c9d6171a15bcf63ea6b76d5a9e5586d824d353dc7f1c7632da7950c;Actas_MemberCheck_Originales.7z;2026-09-04_MemberCheck_ENTR-02_Acta_Original.pdf;RUTA;OK;2026-09-04_MemberCheck_ENTR-02_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_MemberCheck_Originales.7z
2026-09-04_MemberCheck_ENTR-13_Acta_Original.pdf;documento;2026-09-04;ENTR-13;N/A;N/A;51563;b1ad33c50a6296c30e87588d74ce8bb6c4428debacada08b0507a3cbb8c168f1;Actas_MemberCheck_Originales.7z;2026-09-04_MemberCheck_ENTR-13_Acta_Original.pdf;RUTA;OK;2026-09-04_MemberCheck_ENTR-13_Acta_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_MemberCheck_Originales.7z
2026-09-04_MemberChecking_ActaConsolidada_Original.pdf;documento;2026-09-04;CONSOLIDADA-MC;N/A;N/A;66322;5f172d0c59087b86b394efe36d71df9182797044c3bea568b41020e5d7686555;Actas_MemberCheck_consolidada_original.7z;Actas_MemberCheck_consolidada/2026-09-04_MemberChecking_ActaConsolidada_Original.pdf;RUTA;OK;Actas_MemberCheck_consolidada/2026-09-04_MemberChecking_ActaConsolidada_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Actas_MemberCheck_consolidada_original.7z
2026-09-06_DeclaracionIdentidadesGit_Original.pdf;documento;2026-09-06;CONSOLIDADA-EQUIPO;N/A;N/A;2023987;1e03df3c1b6962a4e1e21ec36a77df5dcc8117cd11a33067418acb5543b3c8d1;Declaracion_Identidades_git_original.7z;Declaracion_Identidades_git/2026-09-06_DeclaracionIdentidadesGit_Original.pdf;RUTA;OK;Declaracion_Identidades_git/2026-09-06_DeclaracionIdentidadesGit_Original.pdf;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Declaracion_Identidades_git_original.7z
2026-09-15_Consentimiento_informado-Proyecto_SIMPA(1-5).xlsx;documento;2026-09-15;CUEST-01_a_CUEST-05;N/A;N/A;11024;3222eb8c9ddd37d56237cbb1c051c74e60611aa9216a776ac483bcf83521a50b;Consentimiento_informado_cuestionario.7z;Consentimiento_informado_cuestionario/2026-09-15_Consentimiento_informado-Proyecto_SIMPA(1-5).xlsx;RUTA;OK;Consentimiento_informado_cuestionario/2026-09-15_Consentimiento_informado-Proyecto_SIMPA(1-5).xlsx;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Consentimiento_informado_cuestionario.7z
2026-09-16_Acta_Constancia_Actividades_Campo.jpg;imagen;2026-09-16;PALMICULTORA-M_ADMIN;N/A;N/A;4188687;c1d7b7936057504a0c621f1d143f59fbf9b523701bd87d9f38e717e5069c323a;Acta_Constancia_Actividades_Campo.7z;Acta_Constancia_Actividades_Campo/2026-09-16_Acta_Constancia_Actividades_Campo.jpg;OK;OK;;SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.0-evidencias/Acta_Constancia_Actividades_Campo.7z
04-09-2026_Audio_Entr-01_Member_Checking.mp3;audio;2026-09-04;ENTR-01;475.824000;mp3;16857957;1e0e1980c32bc0dbc4ded2b1dbbbdf0abc3fe6c20bbce897b367c248f4e9a315;Audios_Member_Checking.7z;Audios_Member_Checking/04-09-2026_Audio_Entr-01_Member_Checking.mp3;RUTA;OK;Audios_Member_Checking/04-09-2026_Audio_Entr-01_Member_Checking.mp3;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.1-evidencias/Audios_Member_Checking.7z
04-09-2026_Audio_Entr-02_Member_Checking.mpeg;audio;2026-09-04;ENTR-02;1091.928000;mp3;20574348;8a8d132b094e9cba741458d50122d1ca6869ab297c1ab590bd2e8a1d069c8f50;Audios_Member_Checking.7z;Audios_Member_Checking/04-09-2026_Audio_Entr-02_Member_Checking.mpeg;RUTA;OK;Audios_Member_Checking/04-09-2026_Audio_Entr-02_Member_Checking.mpeg;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.1-evidencias/Audios_Member_Checking.7z
04-09-2026_Audio_Entr-13_Member_Checking.mpeg;audio;2026-09-04;ENTR-13;356.949333;mp3;5782237;e9dcb6762d8f386c10d8ccbdc0bf3d858304052a1930cfc6bf9811037071039d;Audios_Member_Checking.7z;Audios_Member_Checking/04-09-2026_Audio_Entr-13_Member_Checking.mpeg;RUTA;OK;Audios_Member_Checking/04-09-2026_Audio_Entr-13_Member_Checking.mpeg;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias;https://github.com/erizzov-boop/SIMPA_ISR401_Evidencias/releases/download/v1.1-evidencias/Audios_Member_Checking.7z
